source,line,literal_or_template_fragment
src/pages/page04_model_comparison.py,179,Gradient Boosting
src/pages/page04_model_comparison.py,179,Baseline controls
src/pages/page04_model_comparison.py,183,"**Question:** Which candidate has the lowest temporal-validation error, and how does it compare with training error and the Dummy reference?"
src/pages/page04_model_comparison.py,185,p4_train_validation
src/pages/page04_model_comparison.py,192,rank
src/pages/page04_model_comparison.py,193,role
src/pages/page04_model_comparison.py,201,MAE_gap_usd
src/pages/page04_model_comparison.py,202,status
src/pages/page04_model_comparison.py,204,rank
src/pages/page04_model_comparison.py,205,model
src/pages/page04_model_comparison.py,206,role
src/pages/page04_model_comparison.py,207,validation_MAE_mean
src/pages/page04_model_comparison.py,208,train_MAE_mean
src/pages/page04_model_comparison.py,209,MAE_gap_usd
src/pages/page04_model_comparison.py,210,validation_R2_mean
src/pages/page04_model_comparison.py,211,train_R2_mean
src/pages/page04_model_comparison.py,212,validation_RMSE_mean
src/pages/page04_model_comparison.py,213,validation_MedAE_mean
src/pages/page04_model_comparison.py,214,fit_time_mean_s
src/pages/page04_model_comparison.py,215,status
src/pages/page04_model_comparison.py,281,"**Question:** How does Random Forest error change across the recorded temporal folds, and which period is weakest?"
src/pages/page04_model_comparison.py,283,Random Forest
src/pages/page04_model_comparison.py,345,**Question:** Does Gradient Boosting match Random Forest across the same validation folds?
src/pages/page04_model_comparison.py,347,Gradient Boosting
src/pages/page04_model_comparison.py,347,Random Forest
src/pages/page04_model_comparison.py,419,"**Question:** Which candidates clear the Dummy reference, and what do the linear controls show without assuming a root cause?"
src/pages/page04_model_comparison.py,426,validation_MAE_mean
src/pages/page04_model_comparison.py,466,p4_baselines
src/pages/page04_model_comparison.py,490,"A large train–validation gap is descriptive evidence. It does not by itself prove matrix singularity, memorization, or a universal overfit diagnosis."
src/pages/page04_model_comparison.py,493,page04
src/pages/page04_model_comparison.py,44,filename
src/pages/page04_model_comparison.py,45,mime
src/pages/page04_model_comparison.py,53,Historical primary-pipeline audit unavailable: 
src/pages/page04_model_comparison.py,62,Download 
src/pages/page04_model_comparison.py,63,content
src/pages/page04_model_comparison.py,67,stretch
src/pages/page04_model_comparison.py,91,validation_MAE_mean
src/pages/page04_model_comparison.py,99, candidates across 
src/pages/page04_model_comparison.py,99, temporal folds · 
src/pages/page04_model_comparison.py,100,finding
src/pages/page04_model_comparison.py,101,limit
src/pages/page04_model_comparison.py,106,Candidates
src/pages/page04_model_comparison.py,107,Temporal folds
src/pages/page04_model_comparison.py,108,Lowest CV MAE
src/pages/page04_model_comparison.py,109,Best mean CV MAE
src/pages/page04_model_comparison.py,110,Dummy reference
src/pages/page04_model_comparison.py,132,**What is trained?**
src/pages/page04_model_comparison.py,138,**How are folds constructed?**
src/pages/page04_model_comparison.py,145,**Why use temporal validation?**
src/pages/page04_model_comparison.py,147,"Training on an earlier row block and evaluating on the next block better represents out-of-time salary prediction than randomly mixing records. Candidates are ranked by mean validation MAE—lower is better—while RMSE, MedAE and R² provide supporting views."
src/pages/page04_model_comparison.py,151,**Limits of this design**
src/pages/page04_model_comparison.py,154,Shared calendar months across adjacent blocks do not imply shared records. This design does not establish future-market stability or causal salary relationships.
src/pages/page04_model_comparison.py,164,p4_fold_metrics
src/pages/page04_model_comparison.py,171,Download fold membership
src/pages/page04_model_comparison.py,172,fold_membership
src/pages/page04_model_comparison.py,186,Candidate ranking conclusion
src/pages/page04_model_comparison.py,188,horizontal
src/pages/page04_model_comparison.py,190,p4_ratio_r2
src/pages/page04_model_comparison.py,194,Lowest CV MAE
src/pages/page04_model_comparison.py,236,stretch
src/pages/page04_model_comparison.py,264,Recorded sliding-window timeline
src/pages/page04_model_comparison.py,267,Adjacent row blocks may share calendar months; row identities—not month labels alone—define each fold.
src/pages/page04_model_comparison.py,269,Additional comparison download
src/pages/page04_model_comparison.py,274,Download candidate summary
src/pages/page04_model_comparison.py,275,candidate_summary
src/pages/page04_model_comparison.py,284,Random Forest fold evidence is unavailable in this pack.
src/pages/page04_model_comparison.py,286,p4_rf_folds
src/pages/page04_model_comparison.py,292,rf_importance_drift
src/pages/page04_model_comparison.py,340,"Fold gaps and reliance drift are diagnostics, not proof of no memorization or production fitness."
src/pages/page04_model_comparison.py,350,Gradient Boosting and Random Forest fold evidence are both required for this view.
src/pages/page04_model_comparison.py,355,Random Forest
src/pages/page04_model_comparison.py,355,Gradient Boosting
src/pages/page04_model_comparison.py,392,p4_gb_head
src/pages/page04_model_comparison.py,414,The chart compares recorded errors; it does not establish a single causal reason for either model's rank.
src/pages/page04_model_comparison.py,431,Validation MAE
src/pages/page04_model_comparison.py,433,outside
src/pages/page04_model_comparison.py,439,Train MAE
src/pages/page04_model_comparison.py,440,markers+lines+text
src/pages/page04_model_comparison.py,447,top center
src/pages/page04_model_comparison.py,459,Baseline controls and lowest-CV-MAE reference
src/pages/page04_model_comparison.py,467,Baseline comparison conclusion
src/pages/page04_model_comparison.py,481,stretch
src/pages/page04_model_comparison.py,57,pipeline_run_id
src/pages/page04_model_comparison.py,57,audit_run_id
src/pages/page04_model_comparison.py,64,filename
src/pages/page04_model_comparison.py,65,mime
src/pages/page04_model_comparison.py,66,p4_audit_
src/pages/page04_model_comparison.py,80,Supplemental model evidence is unavailable: 
src/pages/page04_model_comparison.py,82,"PYTHONPATH=src .venv/bin/python -m ai_job_market.ui_evidence --workspace """
src/pages/page04_model_comparison.py,82,""""
src/pages/page04_model_comparison.py,85,page04
src/pages/page04_model_comparison.py,110,Unavailable
src/pages/page04_model_comparison.py,114,evidence_id
src/pages/page04_model_comparison.py,130,Temporal-validation guide unavailable: 
src/pages/page04_model_comparison.py,134,Each of the **
src/pages/page04_model_comparison.py,134, frozen candidate pipelines** uses the same 
src/pages/page04_model_comparison.py,135," raw salary inputs. Within every fold, preprocessing and the estimator are fitted only on that fold's training rows."
src/pages/page04_model_comparison.py,139,method
src/pages/page04_model_comparison.py,141,The active pack records **
src/pages/page04_model_comparison.py,141, folds** and **
src/pages/page04_model_comparison.py,142, train/validation row overlaps** within folds. The final validation block may contain the chronological remainder.
src/pages/page04_model_comparison.py,152,limitations
src/pages/page04_model_comparison.py,173,p4_fold_membership
src/pages/page04_model_comparison.py,196,Reference floor
src/pages/page04_model_comparison.py,198,Candidate
src/pages/page04_model_comparison.py,219,rank
src/pages/page04_model_comparison.py,220,model
src/pages/page04_model_comparison.py,221,role
src/pages/page04_model_comparison.py,222,validation_MAE_mean
src/pages/page04_model_comparison.py,223,train_MAE_mean
src/pages/page04_model_comparison.py,224,MAE_gap_usd
src/pages/page04_model_comparison.py,225,validation_R2_mean
src/pages/page04_model_comparison.py,226,train_R2_mean
src/pages/page04_model_comparison.py,227,validation_RMSE_mean
src/pages/page04_model_comparison.py,228,validation_MedAE_mean
src/pages/page04_model_comparison.py,229,fit_time_mean_s
src/pages/page04_model_comparison.py,230,status
src/pages/page04_model_comparison.py,219,Rank
src/pages/page04_model_comparison.py,220,Model
src/pages/page04_model_comparison.py,221,Decision role
src/pages/page04_model_comparison.py,222,Validation MAE (USD)
src/pages/page04_model_comparison.py,223,Train MAE (USD)
src/pages/page04_model_comparison.py,224,MAE gap (USD)
src/pages/page04_model_comparison.py,225,Validation R²
src/pages/page04_model_comparison.py,226,Train R²
src/pages/page04_model_comparison.py,227,Validation RMSE (USD)
src/pages/page04_model_comparison.py,228,Validation MedAE (USD)
src/pages/page04_model_comparison.py,229,Mean fit time (seconds)
src/pages/page04_model_comparison.py,230,Baseline status
src/pages/page04_model_comparison.py,238,Rank
src/pages/page04_model_comparison.py,239,Model
src/pages/page04_model_comparison.py,240,Validation MAE (USD)
src/pages/page04_model_comparison.py,241,Train MAE (USD)
src/pages/page04_model_comparison.py,242,MAE gap (USD)
